name	TF_name	count
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E1824141_fwd_tile1-1	ZNF598	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E1824141_fwd_tile1-1	ZNF697	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E1824141_fwd_tile1-1	ZNF786	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E1824141_fwd_tile1-1	ZNF883	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	ARNT	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	BRD2	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	BRD4	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	CDK7	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	MITF	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	PCBP2	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	TP53	1
cardiac_neuro_cava_random:REF_CDH1|ENSG00000039068.20|EH38E3187943_fwd_tile1-1	USF1	1
cardiac_neuro_cava_random:REF_CDH2|ENSG00000170558.10|EH38E1906692_rev_tile1-1	GATA4	1
cardiac_neuro_cava_random:REF_CDH2|ENSG00000170558.10|EH38E1906692_rev_tile1-1	GATA6	1
cardiac_neuro_cava_random:REF_CDH2|ENSG00000170558.10|EH38E1906692_rev_tile1-1	ONECUT1	1
cardiac_neuro_cava_random:REF_CDH2|ENSG00000170558.10|EH38E1906692_rev_tile1-1	SMAD2-3	1
cardiac_neuro_cava_random:REF_CDH2|ENSG00000170558.10|EH38E1906692_rev_tile1-1	TAL1	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	ARID1A	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	ARNT	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	BRD2	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	BRD4	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	CEBPB	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	CREBBP	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	EP300	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	EZH2	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	FOS	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	FOXA2	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	GATA2	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	GATA4	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	JUN	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	JUNB	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	MED1	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	NR3C1	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	PGR	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	RELA	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	SMARCA4	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	SMARCB1	1
cardiac_neuro_cava_random:REF_CELF2|ENSG00000048740.19|EH38E2885580_fwd_tile1-1	SS18-SSX	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	AR	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ARID2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ARID3A	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	BRD4	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	BRD7	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	CDK7	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	CDX2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	CREB1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	DLX6	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	E2F4	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	EGR1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	EHMT2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ESRRA	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	FOS	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	FOXA1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	FOXK1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	GABPA	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	GATA6	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	HAND2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	HDAC2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	HOXB13	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	KLF6	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	MED1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	MIER1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	MXD4	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	MYBL2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	NANOG	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	NEUROD1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	NFAT5	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	NFYC	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ONECUT1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ONECUT2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	PBX1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	PCGF1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	PDX1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	PHOX2B	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	PPARG	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	PRDM10	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	PROX1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	REST	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	RFX3	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	RFXAP	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SAP30	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SIN3A	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SMAD3	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SMARCA4	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SMARCB1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SMARCC1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SPI1	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SS18	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	STAT3	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	STAT5A	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	SUZ12	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	TBX5	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	TCF7L2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	TEAD4	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	TFAP4	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	TFE3	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	TP63	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	TSHZ2	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZBED4	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZBTB24	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZNF143	2
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZNF263	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZNF660	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZNF766	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZNF777	1
cardiac_neuro_cava_random:REF_CELF4|ENSG00000101489.20|EH38E1910506_rev_tile1-1	ZNF800	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ASXL3	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	BCL6	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	BCOR	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	BRD2	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	BRD4	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	BRD9	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	CBX3	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	CC2D1A	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	CEBPA	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	CEBPB	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	CREB1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	DIDO1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	E2F1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	E4F1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	EHMT2	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	EP300	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ESR1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	GABPA	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	HDAC2	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	HOXB13	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	JMJD1C	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	MAFG	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	MAX	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	MYBL2	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	NANOG	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	NCOR2	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	NFIC	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	NFYA	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	NFYB	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	NFYC	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	NR3C1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	OGT	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	PHIP	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	RBM25	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	RCOR1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	RELA	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	RUNX1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	SIX5	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	SMARCA4	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	SP1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	SPDEF	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	SUPT5H	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	TAF3	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	TP53	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	TRIP13	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	XBP1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	YY1	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZBTB11	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZBTB40	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZEB2	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZMYM3	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZNF217	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZNF384	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZNF740	1
cardiac_neuro_cava_random:REF_CFAP91|ENSG00000183833.16|EH38E3533734_fwd_tile1-1	ZSCAN2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	AHR	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ARID1A	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ARID3A	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ARNT	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ATF2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ATF7	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BACH2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BATF	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BATF3	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BCL11A	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BCL3	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BCL6	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BCOR	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BHLHE40	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BMI1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BRD3	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BRD4	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	BRD7	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CBFB	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CBX5	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CD74	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CDK8	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CDK9	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CEBPB	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CHD7	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CREB1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CREBBP	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CREM	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CRY2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	CTCF	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	DPF2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	E2F8	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	EP300	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ERG	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ESR1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ETS1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	ETV6	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	FLI1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	FOS	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	FOSL2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	FOXL2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	FOXM1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	FOXP1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	GABPA	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	GATA3	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	HDAC2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	IKZF1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	IKZF2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	IKZF3	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	IRF4	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	JUNB	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	JUND	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	KDM1A	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	KMT2A	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	KMT2B-D	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	LMO1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MAF	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MAFK	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MED1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MEF2A	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MEF2B	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MEF2C	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MLLT1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MTA2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MTA3	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MYB	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	MYC	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NANOG	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NBN	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NCOR1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NCOR2	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NFATC1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NFATC3	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NFIC	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NFKB1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NIPBL	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	NR3C1	1
cardiac_neuro_cava_random:REF_CHD7|ENSG00000171316.14|EH38E2634711_fwd_tile1-1	PAX5	1
